class	channel	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
hoja	hue	4.793690769814e-311	7.968552622948278e-299	7.502497440839009e-287	4.000822170084551e-275	1.2083969530511984e-263	2.0672213237183435e-252	2.003001672787094e-241	1.0992402672734732e-230	3.4168107697924557e-220	6.0154234820571366e-210	5.998303931975884e-200	3.3877215711094e-190	1.0836871724312493e-180	1.9634377519002609e-171	2.0148713559685144e-162	1.1711013723909272e-153	3.855304084529825e-145	7.1885246868305e-137	7.591679770145241e-129	4.54101540222307e-121	1.5384559036047084e-113	2.952120736320388e-106	3.208486127168141e-99	1.975073259477537e-92	6.886257432543302e-86	1.359879154412229e-79	1.5210182466408386e-73	9.635752259507558e-68	3.4574348667288912e-62	7.026510862195591e-57	8.088035308394411e-52	5.273080873195419e-47	1.9471739101810997e-42	4.0725408478337524e-38	4.824465096656839e-34	3.237132818691251e-30	1.2302904465586805e-26	2.6485303995767376e-23	3.229816630662738e-20	2.2313682230771984e-17	8.7350289439847e-15	1.9381936127737284e-12	2.4390290643347357e-10	1.7424524852595885e-08	7.079499088279024e-07	1.6410159934829154e-05	0.00021823835401656435	0.0016820103723401243	0.0076515707660869525	0.021255787185705945	0.03846333036705962	0.050947639566250556	0.05822785679548508	0.06560298032667786	0.07636392543445948	0.09086099952939648	0.10419767712658229	0.10842734892583679	0.09978377394477476	0.08151543416659243	0.0624666537855891	0.048827768840370586	0.037362498307822026	0.024577922249187662	0.013295857171391178	0.0058622589200008485	0.001920962745864127	0.0004125762635903803	5.356359161255374e-05	4.049545688846291e-06	1.7554135884446472e-07	4.3347556437833955e-09	6.08007398393709e-11	4.83746660969356e-13	2.1816901791792117e-15	5.575412984218747e-18	8.072068046442258e-21	6.620175092658278e-24	3.0754230064470152e-27	8.092380066517159e-31	1.2060781090778024e-34	1.0181169612608192e-38	4.8678853465432725e-43	1.318262636306465e-47	2.0220022400107293e-52	1.7566244742777601e-57	8.643578133422022e-63	2.4089366389324742e-68	3.802544341720472e-74	3.39969724044575e-80	1.7215641729727093e-86	4.937682847898494e-93	8.021215041159838e-100	7.380301696569505e-107	3.846139716439757e-114	1.1352538434387615e-121	1.897919935796745e-129	1.7971311680932775e-137	9.638260200347128e-146	2.9277534290882097e-154	5.0371783880805645e-163	4.908594378733857e-172	2.7092179307602173e-181	8.46930392721116e-191	1.4995759829372356e-200	1.5038558704820809e-210	8.542026924379057e-221	2.748100668164279e-231	5.007504181948355e-242	5.168053309285705e-253	3.0209923826235575e-264	1.0002055425204342e-275	1.8756243602094317e-287	1.9921381557361662e-299	1.1984226924535e-311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
flor	hue	5.416594137588363e-113	9.979411509502799e-98	1.3605508555871213e-83	1.3726374389564935e-70	1.024774034307784e-58	5.661501118487569e-48	2.3145485480564138e-38	7.002162869292713e-30	1.5675788357455428e-22	2.5969199527540714e-16	3.183680232657909e-11	2.88917143050358e-07	0.00019487649861219368	0.010302624313118168	0.06975305814199984	0.18605504154325675	0.26486217677122625	0.18493046276907352	0.06054111392248656	0.09134684605853892	0.10767010450707847	0.024868494039319244	0.0004940343359623675	7.352033894022746e-07	8.103732179119942e-11	6.610330763734188e-16	3.990200184391595e-22	1.782368714221064e-29	5.891578118376573e-38	1.441109375543659e-47	2.6085157236831123e-58	3.493986208252438e-70	3.463220359676531e-83	2.54021383878253e-97	1.3787694168407923e-112	5.5378886293689254e-129	1.6459930824416972e-146	3.6202870430194156e-165	5.89235926347705e-185	7.096866617532224e-206	6.32521481719767e-228	4.171719778675956e-251	2.0360394539884928e-275	7.353404601543686e-301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
florsenescente	hue	2.361747556258199e-278	3.9828812969144506e-250	2.0016098055993767e-223	2.9976411701391813e-198	1.3378210894341068e-174	1.7792402686229607e-152	7.051626945958953e-132	8.32841248048502e-113	2.9312529162987745e-95	3.074415253387269e-79	9.609259646760685e-65	8.950256852669076e-52	2.4842725313598775e-40	2.0548548241747778e-30	5.065020697885601e-22	3.720485700257997e-15	8.144076147338404e-10	5.314839375048163e-06	0.0010486192329151381	0.009133277896113514	0.029475753345390873	0.0961346660913291	0.2339211032174706	0.24549444194980732	0.20735439751786017	0.14377227073322663	0.03770527017161096	0.003198978402402562	1.5952662074795262e-05	2.4432600490412564e-09	1.1161462165793996e-14	1.5195062299142285e-21	6.164564475008387e-30	7.452817594168385e-40	2.685077055801684e-51	2.8827778940283997e-64	9.223245760160498e-79	8.793758748896323e-95	2.498523744145719e-112	2.1154880837872052e-131	5.337720805868882e-152	4.013463268302777e-174	8.992923510415499e-198	6.004829416797447e-223	1.1948643890743351e-249	7.085242668772988e-278	1.2520134922109696e-307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fondo	hue	0.0003198635409120497	0.0003628733923116806	0.0004023311150139455	0.00043596359876082926	0.00046169476362034774	0.00047785681156342576	0.00048336892291149454	0.00047785681156343026	0.00046169476362036406	0.0004359635987608829	0.0004023311150141164	0.0003628733923122132	0.00031986354091367066	0.0002755576475289262	0.00023200551483815442	0.0001909071789978644	0.00015352684464955033	0.00012066588451334248	9.268784633159598e-05	6.958236729831763e-05	5.1052115535911084e-05	3.660719702347299e-05	2.565414772251069e-05	1.757064681889365e-05	1.1761406027038571e-05	7.69449298841855e-06	4.920140820513339e-06	3.075721787020649e-06	1.881127889949256e-06	1.1285728280116922e-06	6.701311353338742e-07	4.054575964914725e-07	2.713053287613917e-07	2.3381725503560636e-07	2.8415507064622985e-07	4.3784293344891963e-07	7.381911342783857e-07	1.264257583693778e-06	2.1439227251760593e-06	3.572716227535985e-06	5.838966772135166e-06	9.355587152753237e-06	1.4698314609759955e-05	2.264949031478934e-05	3.4245510065073215e-05	5.082497960847288e-05	7.407346864137687e-05	0.0001060597092954194	0.00014925727069957167	0.00020654530090845742	0.0002811819892405404	0.0003767450780588767	0.0004970351344979163	0.0006459394345836503	0.0008272572005867346	0.0010444904369507158	0.001300608440457051	0.001597797757139447	0.0019372123500358343	0.0023187404768613704	0.0027408049075578686	0.003200211661659752	0.0036920598725900065	0.0042097224776069045	0.004744905026248984	0.005287788519179277	0.005827261739684331	0.006351248241321312	0.006847131788858545	0.007302280479568779	0.00770466354345293	0.008043546566876643	0.008310242303344336	0.008498887565616859	0.008607213813853746	0.008637280530965956	0.008596144933945242	0.008496445690809913	0.008356877571883326	0.008202523989367326	0.008064992644318867	0.007982266959066677	0.007998148219329879	0.008161130901275113	0.008522541012556808	0.00913379050389634	0.010042673692695483	0.011288760804880936	0.012898123747840985	0.014877839150255496	0.017210916865160717	0.019852450326322622	0.022727827675659167	0.025733738875952723	0.02874244709178241	0.03160937941219874	0.03418358685042321	0.036320112215075764	0.03789288841421938	0.03880656400918394	0.039005682147100325	0.038479939335564484	0.0372647812242663	0.03543726230314663	0.033107782158434934	0.030408885209955997	0.027482670548209374	0.024468447246417627	0.02149208935225878	0.018658148450751727	0.016045262758049895	0.01370486692148107	0.011662752670441574	0.009922724469354275	0.00847146444116294	0.007283756390154776	0.006327379422803652	0.005567211471177536	0.004968325085743203	0.004498066252972214	0.004127253578861019	0.003830711050540432	0.003587360006365974	0.0033800626301863164	0.003195351976854954	0.0030231224210264984	0.002856304394398433	0.002690516317133018	0.0025236760530556513	0.0023555602359187394	0.002187315721520432	0.002020945810690172	0.0018588084371317988	0.0017031701014380432	0.001555856450643313	0.0014180289583131055	0.0012900998580915308	0.0011717780032246283	0.0010622204760304583	0.0009602517669759026	0.0008646062685444508	0.0007741513584018943	0.0006880567174331402	0.0006058887703100073	0.000527624509058247	0.0004535935264427333	0.0003843683049806679	0.00032062901970206497	0.00026302980779952683	0.0002120892654706056	0.00016812035251257277	0.00013120584939289192	0.0001012168953294205	7.786536338231092e-05	6.077665637095196e-05	4.956801976815913e-05	4.39182455529501e-05	4.361702357366871e-05	4.858553812282238e-05	5.886374558909428e-05	7.456386886005794e-05	9.579391499295807e-05	0.00012255936146319033	0.00015465528671954206	0.000191564603425755	0.0002323799191406346	0.00027576607198496767	0.00031997695226549283	0.0003629337112621803	0.0004023624718075671	0.0004359795312229147	0.0004617026758978637	0.0004778606520170791	0.0004833707448001188	0.00047785765628966133	0.0004616951464117453	0.0004359637682953071	0.0004023311883979856	0.00036287342335665534	0.00031986355374793253	0.00027555765271095663	0.00023200551687258344	0.00019090717974868472	0.000153526844837164	0.00012066588432291619	9.268784557408243e-05	6.958236524455613e-05	5.1052110297860274e-05	3.660718403012079e-05	2.5654116236380766e-05	1.75705722364632e-05	1.1761233313781416e-05	7.694101956792704e-06	4.919275216684419e-06	3.0738481981214576e-06	1.8771623005325682e-06	1.1203645098755822e-06	6.535141185951254e-07	3.725535602478763e-07	2.0756808254282694e-07	1.1302396555102212e-07	6.014764395390632e-08	3.128274190605207e-08	1.5901171255106587e-08	7.899353156334444e-09	3.83523568454941e-09	1.8198294833624998e-09	8.439319872025715e-10	3.8249196054073017e-10	1.6942413870594677e-10	7.334430096008451e-11	3.103098582009566e-11	1.2831070287104933e-11	5.185233367705934e-12	2.0479146001056474e-12	7.904847378455961e-13	2.9820385148307156e-13	1.0994389516038134e-13	3.961567885099366e-14	1.3950866965836859e-14	4.801460985158655e-15	1.6150416369525836e-15	5.309237511381181e-16	1.7057630283915438e-16	5.35603432899906e-17	1.6436377934087838e-17	4.929546840060615e-18	1.4449272727986305e-18	4.1392636647682727e-19	1.158879567925388e-19	3.1709663449794897e-20	8.479750445375407e-21	2.2162187358872507e-21	5.660832241071265e-22	1.4131428301921616e-22	3.447703787922696e-23	8.220759530316557e-24	1.9157200967276995e-24	4.363050881868928e-25	9.711506659008323e-26	2.1126184039598787e-26	4.491522889894004e-27	9.332635148008426e-28	1.8951913704511948e-28	3.761317240456367e-29	7.295666462280034e-30	1.383018818143961e-30	2.5622961248094283e-31	4.6394731117766897e-32	8.210055943262266e-33	1.4199128277412126e-33	2.400022763939417e-34	3.964670973401334e-35	6.400841209083627e-36	1.009962078943536e-36	1.5574395310874501e-37
hoja	saturation	2.5088157647851586e-81	1.2897706500736802e-79	6.345119745652649e-78	2.9871077376982714e-76	1.345692441401006e-74	5.801292242373557e-73	2.3932487194128598e-71	9.447899356446165e-70	3.5691697242716255e-68	1.2902797059568805e-66	4.463602185318785e-65	1.4776524271227228e-63	4.6810638626003615e-62	1.4190660208682697e-60	4.116676311575144e-59	1.1428185444636971e-57	3.035950361186491e-56	7.717902882462572e-55	1.8775507119578382e-53	4.37091418137702e-52	9.737370243799951e-51	2.0758716862464312e-49	4.2349610786860725e-48	8.267785128960494e-47	1.544616237186012e-45	2.761496923958096e-44	4.724567623173405e-43	7.73524714280444e-42	1.2119428061850903e-40	1.81713489131655e-39	2.607298499287664e-38	3.5800942691949174e-37	4.7043543037797124e-36	5.91574356619417e-35	7.1190904135773085e-34	8.19875354676311e-33	9.036116965605659e-32	9.530799503728036e-31	9.620405323443303e-30	9.293457817992427e-29	8.591815460457839e-28	7.601867454173075e-27	6.437065142938699e-26	5.2166626029575705e-25	4.046134454414022e-24	3.0035622329691537e-23	2.13397039545942e-22	1.4511186812723692e-21	9.44470468433784e-21	5.883743131275365e-20	3.5083975486601405e-19	2.002463502343842e-18	1.0940400839486625e-17	5.7217392101894e-17	2.864599446726227e-16	1.372957791663636e-15	6.299790590726017e-15	2.7675208150206254e-14	1.1640563192487637e-13	4.688138081494024e-13	1.80799801609159e-12	6.6772516063791544e-12	2.3617532887323098e-11	8.001055110607697e-11	2.5964483335313487e-10	8.071998100173872e-10	2.4044013476308585e-09	6.863100711356944e-09	1.8775554145356722e-08	4.923858480174717e-08	1.238088803225808e-07	2.985644323492404e-07	6.906959043773161e-07	1.5333430802132994e-06	3.2678213659674994e-06	6.688550946900704e-06	1.3154618552411873e-05	2.4874178146639936e-05	4.525163519351439e-05	7.926290073510257e-05	0.00013379521525758568	0.00021786421093903643	0.0003426142457032211	0.0005210295504979685	0.0007673369401622538	0.0010961569860206883	0.0015215380146856772	0.0020560570626337576	0.0027101675524984796	0.0034919017049664077	0.004406903721464814	0.0054586075882116425	0.006648232012111488	0.007974209902752655	0.009430765190318494	0.01100563023505637	0.012677330899121967	0.0144129300672241	0.016167413394806845	0.01788581615789274	0.019508621861467172	0.020979998891421946	0.022257370814249722	0.023320034515308546	0.024174383276393333	0.02485388365687231	0.02541315569097521	0.025916974742627136	0.02642634332565615	0.026984627025960675	0.027606898316290117	0.028275025573655153	0.028939777173076824	0.029529541109565044	0.029963602913166385	0.0301667719635837	0.030081910912609332	0.0296777412246478	0.02895091057260773	0.027923113515453436	0.026635350801809003	0.025141709319829522	0.023504316790534132	0.021789822225576346	0.020066577557881216	0.018401247894110195	0.016854052496269763	0.015472934700972102	0.014288047454010465	0.013308401983776287	0.012522075224505963	0.011900198906901728	0.011403616940274431	0.010990222838484403	0.010620951996365164	0.010263164561679042	0.009891312027309212	0.00948579863720116	0.00903142028622351	0.008516575351015705	0.007933777251889223	0.007281208575115054	0.0065644839037708015	0.005797631478726403	0.0050025677756718855	0.0042068719388863645	0.003440243995617177	0.002730445890328641	0.002099656595761182	0.0015620117761293015	0.0011227313742296885	0.0007788053563418763	0.0005208481932578733	0.00033553916926879526	0.0002080614618685371	0.00012409745994738176	7.11538593528285e-05	3.9198616123640015e-05	2.0738600144968427e-05	1.0532914171210248e-05	5.1336180099207865e-06	2.400319358268415e-06	1.0763820534298747e-06	4.6282009245935166e-07	1.907725310907923e-07	7.536999054393914e-08	2.853588151012348e-08	1.0352242209568584e-08	3.5981201589164735e-09	1.198035066419668e-09	3.8209942094520347e-10	1.167243897954115e-10	3.415033701757952e-11	9.568636510855977e-12	2.5674593698281777e-12	6.596827555468107e-13	1.6230305051306094e-13	3.8235102756994125e-14	8.624375640513746e-15	1.8625596865760412e-15	3.851221257439214e-16	7.623987796580165e-17	1.4449473747653042e-17	2.6217994105113374e-18	4.5542478403030895e-19	7.573496029681528e-20	1.2056797630058726e-20	1.837456636117817e-21	2.6806856821157765e-22	3.7438014007273985e-23	5.005097618255503e-24	6.405309610007513e-25	7.846766523631089e-26	9.201524027797626e-27	1.0328632021748563e-27	1.1097766597287626e-28	1.1413898001630055e-29	1.1236576578319121e-30	1.0588435694424337e-31	9.550444689826309e-33	8.245286249375688e-34	6.813569438461542e-35	5.389233341949995e-36	4.079991736383827e-37	2.9564347815755617e-38	2.0504579332062476e-39	1.3611433572518412e-40	8.648171642491027e-42	5.259073345305132e-43	3.060946898241773e-44	1.7051446563207004e-45	9.091233832134021e-47	4.6391452783351645e-48	2.2657089256222993e-49	1.0590556527537634e-50	4.7378310930121446e-52	2.0285427289503615e-53	8.312473678246417e-55	3.2599861410589463e-56	1.2235971340377917e-57	4.395378918646674e-59	1.511079711477519e-60	4.9717546426095595e-62	1.5655300197177314e-63	4.717812867851113e-65	1.3606482925329889e-66	3.755564547912146e-68	9.920353246571377e-70	2.5078411997564147e-71	6.067257211932302e-73	1.4047621573656187e-74	3.112646522821225e-76	6.600427499629998e-78	1.339455451735893e-79	2.6013403176764177e-81	4.834789219415093e-83	8.599401465497785e-85	1.4637539683646868e-86	2.3843831537585918e-88	3.716987154666582e-90	5.545135069398606e-92	7.916592440778955e-94	1.0816048027291364e-95	1.4141718779047327e-97	1.7694496083313606e-99	2.118730850017167e-101	2.4278071086798785e-103	2.662273099230889e-105	2.793767977806826e-107	2.8056059302629857e-109	2.6962548365888767e-111	2.4796620026247243e-113	2.182331390917894e-115	1.8379977635316177e-117	1.4813741154324725e-119	1.1425611955999711e-121
flor	saturation	3.812124520499879e-130	1.9971958589562996e-128	1.0182597383770376e-126	5.05220366698405e-125	2.439425258391137e-123	1.1462480250664143e-121	5.241482403636649e-120	2.3324596703541285e-118	1.0100867339193328e-116	4.256844046037825e-115	1.7458277714709447e-113	6.967864248287522e-112	2.7063417108638496e-110	1.0229403084808533e-108	3.7627270072981044e-107	1.3469142127079807e-105	4.692043383967767e-104	1.5906294377760142e-102	5.247603140432436e-101	1.6847597679277782e-99	5.263808479263833e-98	1.6004692720176568e-96	4.7356526261486644e-95	1.3636334581035034e-93	3.821209527149722e-92	1.0420523393267376e-90	2.7654370760338858e-89	7.142063234932585e-88	1.7950202925993845e-86	4.390367767092547e-85	1.0450051200336973e-83	2.420594440329513e-82	5.456471171287106e-81	1.1969831866564108e-79	2.5553519582229893e-78	5.308844903884241e-77	1.0733371006892709e-75	2.111831189776494e-74	4.043611151060372e-73	7.534715890043691e-72	1.366318280858394e-70	2.411151964454245e-69	4.140809086458275e-68	6.920444344990985e-67	1.1255664537855795e-65	1.781545600455779e-64	2.744174057810365e-63	4.1135384212824635e-62	6.000797245158116e-61	8.519069384933132e-60	1.1769702869392372e-58	1.5824475954716277e-57	2.0705419862873737e-56	2.636513548158739e-55	3.2671392932047975e-54	3.940010799185719e-53	4.624020562886892e-52	5.281231151175566e-51	5.870082309062333e-50	6.349614369749962e-49	6.684135345399433e-48	6.847601218759183e-47	6.8269649912193845e-46	6.623896958009371e-45	6.254561444640918e-44	5.747491405385889e-43	5.1399486697265474e-42	4.473413840771862e-41	3.788960915124149e-40	3.1232222395668536e-39	2.5054652534997837e-38	1.9560398093554372e-37	1.4861818161321021e-36	1.0989358769406456e-35	7.908246391516087e-35	5.538559348739685e-34	3.775058169306233e-33	2.5041607760151064e-32	1.6166428994551577e-31	1.0157364022079356e-30	6.2110462139356275e-30	3.696300188004387e-29	2.1408707848995026e-28	1.2068035021989025e-27	6.620759578525417e-27	3.535140038760144e-26	1.8371115153711349e-25	9.291743320690779e-25	4.5739828677704944e-24	2.191444803772201e-23	1.0219000582180587e-22	4.638009142310675e-22	2.0488193916187472e-21	8.809037908191953e-21	3.686464608345306e-20	1.501594784601935e-19	5.953345564133373e-19	2.297417548179922e-18	8.629674453363927e-18	3.15522238564429e-17	1.1229292514507683e-16	3.8901629935859045e-16	1.3118454597094296e-15	4.306296337266568e-15	1.3760645279589816e-14	4.2805055739560794e-14	1.2962265117787553e-13	3.8212457311273337e-13	1.0966712075727657e-12	3.0641147858291003e-12	8.334911564760429e-12	2.2073702398906845e-11	5.691661220085544e-11	1.428909275538018e-10	3.4928887994648474e-10	8.313669720707855e-10	1.926827283867393e-09	4.348601814350163e-09	9.557160614945077e-09	2.0454873763993086e-08	4.2635409168883843e-08	8.655009751181246e-08	1.7112233800545052e-07	3.295392261989508e-07	6.181427175139935e-07	1.1294636544008901e-06	2.0103834518536598e-06	3.4860253449124974e-06	5.889108615976347e-06	9.693013291596219e-06	1.554466868559604e-05	2.429075482443258e-05	3.698801646906052e-05	5.48864584836903e-05	7.937377905070534e-05	0.00011187161573558046	0.00015367978406567045	0.00020577380000899524	0.00026857274532782785	0.0003417069834636943	0.0004238254354973321	0.000512486756144054	0.0006041749669744753	0.0006944665447214399	0.0007783535372525124	0.0008506994411383085	0.0009067768437474403	0.0009428145936525462	0.0009564731013591629	0.0009471724381064609	0.0009162188343524566	0.0008667070001453996	0.0008032117420564717	0.0007313150581129619	0.0006570377644392356	0.0005862539820896457	0.0005241622139346006	0.0004748711775501355	0.00044113693586580056	0.0004242654774384174	0.00042417595857198817	0.0004396065820133217	0.0004684377181034055	0.0005081039855702162	0.0005560665217190016	0.0006103166474240763	0.0006698813051408331	0.0007352985757157835	0.0008090285088787343	0.0008957611353057317	0.0010025808564546636	0.0011389456771394744	0.0013164424895205312	0.0015482876245774982	0.0018485569537897183	0.002231153233235037	0.0027085501863241767	0.0032903911146533473	0.0039820602831744985	0.004783381253107838	0.005687619406199457	0.0066809675771597726	0.00774266718239125	0.008845859570736653	0.009959176323986284	0.011048972445821346	0.012081998723072746	0.013028219212407228	0.0138634274001465	0.014571316106506882	0.015144718085233487	0.01558584998759131	0.015905542180399433	0.016121591458889955	0.0162565009231909	0.01633494497239398	0.016381304518677982	0.016417562033479566	0.016461747168474133	0.016527009715992354	0.01662129587417977	0.016747536034253045	0.016904224134439986	0.017086273273354966	0.017286054299273504	0.017494546291044792	0.017702537723263464	0.017901810572039316	0.018086221076229526	0.018252570380165565	0.01840114740266995	0.01853583430133323	0.01866369654987835	0.018794034305096293	0.018936943786219296	0.019101517038404226	0.019293882883663075	0.01951534679667172	0.019760909420492457	0.020018422777657557	0.020268577092536256	0.020485805668733863	0.020640065793700205	0.02069932235238825	0.020632452133569353	0.02041222158114973	0.020017981082069765	0.019437765076328252	0.018669577950702634	0.017721761159847672	0.016612454777157105	0.015368267084445303	0.01402233636715459	0.01261200595001524	0.01117634020495106	0.009753693465952722	0.00837951373898843	0.007084525047945423	0.00589338969329383	0.004823906220005554	0.0038867519053554294	0.003085732721649224	0.002418463225104231	0.0018773686159687835	0.0014508853592574236	0.0011247368435837754	0.0008831749554814054	0.0007101026909294932	0.0005900210951095277	0.0005087703496665514	0.0004540560211862344	0.0004157662182677583	0.00038609481040561124	0.0003594922635576071	0.00033247123581830253	0.00030329988624129675
